Load 	Time
2142.608337	32.619
2149.526672	32.643
2142.608337	32.668
2144.683838	32.696
2144.683838	32.721
2148.143005	32.746
2141.22467	32.771
2152.294006	32.795
2146.067505	32.821
2149.526672	32.845
2146.759338	32.87
2155.06134	32.895
2148.834839	32.919
2158.520508	32.945
2167.514343	32.969
2157.828674	32.995
2161.287842	33.019
2161.287842	33.043
2160.596008	33.069
2157.828674	33.093
2158.520508	33.119
2155.06134	33.143
2164.747009	33.168
2168.89801	33.194
2170.973511	33.218
2177.891846	33.244
2168.206177	33.268
2161.287842	33.293
2159.904175	33.319
2172.357178	33.343
2169.589844	33.369
2180.65918	33.393
2156.445007	33.418
2168.206177	33.444
2171.665344	33.468
2177.891846	33.494
2174.432678	33.518
2175.124512	33.543
2173.049011	33.569
2180.65918	33.593
2178.583679	33.619
2189.653015	33.643
2174.432678	33.668
2184.118347	33.694
2181.351013	33.718
2177.891846	33.744
2185.502014	33.768
2182.73468	33.793
2187.577515	33.819
2188.269348	33.843
2180.65918	33.869
2194.49585	33.893
2189.653015	33.918
2191.036682	33.944
2186.885681	33.968
2206.257019	33.994
2198.646851	34.018
2195.187683	34.043
2197.263184	34.069
2192.420349	34.093
2195.879517	34.119
2186.885681	34.143
2203.489685	34.168
2200.722351	34.194
2203.489685	34.218
2202.106018	34.244
2204.181519	34.268
2204.873352	34.293
2203.489685	34.319
2202.106018	34.343
2204.873352	34.369
2205.565186	34.393
2218.018188	34.418
2205.565186	34.444
2228.395691	34.468
2209.024353	34.494
2213.867187	34.518
2210.40802	34.543
2210.40802	34.569
2213.867187	34.593
2207.640686	34.619
2227.703857	34.643
2215.942688	34.668
2215.250854	34.697
2215.942688	34.721
2222.169189	34.747
2212.483521	34.771
2224.936523	34.795
2227.703857	34.821
2216.634521	34.845
2222.169189	34.871
2237.389526	34.895
2224.24469	34.919
2220.785522	34.945
2226.32019	34.969
2227.703857	34.995
2230.471191	35.019
2230.471191	35.043
2227.703857	35.069
2231.854858	35.093
2229.087524	35.119
2231.163025	35.143
2213.867187	35.168
2230.471191	35.194
2227.703857	35.218
2233.238525	35.244
2240.15686	35.269
2228.395691	35.296
2229.779358	35.322
2227.703857	35.346
2236.005859	35.371
2236.005859	35.396
2234.622192	35.42
2241.540527	35.446
2240.848694	35.471
2239.465027	35.496
2236.005859	35.521
2240.848694	35.545
2242.924194	35.571
2243.616028	35.595
2245.691528	35.621
2255.377197	35.645
2235.314026	35.669
2247.767029	35.695
2249.842529	35.719
2244.307861	35.745
2248.458862	35.77
2243.616028	35.794
2255.377197	35.82
2235.314026	35.844
2253.99353	35.87
2243.616028	35.894
2251.226196	35.918
2257.452698	35.944
2253.99353	35.968
2261.603699	35.994
2274.748535	36.018
2256.760864	36.043
2259.528198	36.069
2260.220032	36.093
2264.371033	36.119
2265.062866	36.143
2269.213867	36.168
